timestamp,open,high,low,close,volume,RSI,RSI_signal,EMA9,EMA21,EMA_signal,CROSS_UP,CROSS_DOWN,ENTRY_LONG,ENTRY_SHORT,TRADE_SIGNAL,BB_upper,BB_lower,BB_signal,CONSENSUS
2025-08-20 05:35:00+00:00,1422.0,1423.2,1421.9,1422.8,142232,58.71599603860287,HOLD,1422.0414942871378,1421.1402217773527,BUY,False,False,False,False,HOLD,1425.235794710166,1417.3142052898343,HOLD,HOLD
2025-08-20 05:40:00+00:00,1422.7,1423.0,1420.4,1423.0,168083,59.37444614566016,HOLD,1422.2331954297101,1421.3092925248661,BUY,False,False,False,False,HOLD,1424.8993172760106,1418.3106827239894,HOLD,HOLD
2025-08-20 05:45:00+00:00,1423.0,1423.0,1420.9,1421.0,203615,50.67110306428835,HOLD,1421.9865563437681,1421.2811750226056,BUY,False,False,False,False,HOLD,1424.4136976717816,1419.1663023282183,HOLD,HOLD
2025-08-20 05:50:00+00:00,1421.0,1421.9,1420.0,1420.2,190358,47.66156718525415,HOLD,1421.6292450750145,1421.182886384187,BUY,False,False,False,False,HOLD,1424.1849591646285,1419.5450408353715,HOLD,HOLD
2025-08-20 05:55:00+00:00,1420.2,1421.0,1419.3,1420.0,185776,46.91142687880526,HOLD,1421.3033960600117,1421.0753512583517,BUY,False,False,False,False,HOLD,1424.2492923611728,1419.3207076388273,HOLD,HOLD
2025-08-20 06:00:00+00:00,1420.0,1420.2,1416.6,1419.1,143426,43.58691768372517,HOLD,1420.8627168480093,1420.8957738712288,SELL,False,True,False,True,SHORT,1424.3911100324062,1418.908889967594,HOLD,HOLD
2025-08-20 06:05:00+00:00,1419.1,1419.8,1418.2,1419.4,81324,44.98644705810758,HOLD,1420.5701734784077,1420.7597944283898,SELL,False,False,False,False,HOLD,1424.4544628199599,1418.6155371800403,HOLD,HOLD
2025-08-20 06:10:00+00:00,1419.4,1419.9,1418.4,1419.4,61127,44.98644705810758,HOLD,1420.3361387827263,1420.6361767530816,SELL,False,False,False,False,HOLD,1424.522591651156,1418.417408348844,HOLD,HOLD
2025-08-20 06:15:00+00:00,1419.4,1420.0,1419.0,1419.4,48893,44.98644705810758,HOLD,1420.1489110261812,1420.523797048256,SELL,False,False,False,False,HOLD,1424.5534785236252,1418.3465214763748,HOLD,HOLD
2025-08-20 06:20:00+00:00,1419.5,1420.0,1419.1,1419.1,59846,43.63441980922556,HOLD,1419.939128820945,1420.39436095296,SELL,False,False,False,False,HOLD,1424.6210616646474,1418.188938335353,HOLD,HOLD
2025-08-20 06:25:00+00:00,1419.2,1420.7,1419.0,1420.2,64684,49.6139883244411,HOLD,1419.991303056756,1420.3766917754183,SELL,False,False,False,False,HOLD,1424.15082504061,1418.24917495939,HOLD,HOLD
2025-08-20 06:30:00+00:00,1420.1,1420.9,1420.0,1420.2,74641,49.6139883244411,HOLD,1420.0330424454048,1420.360628886744,SELL,False,False,False,False,HOLD,1423.9153919445732,1418.2046080554267,HOLD,HOLD
2025-08-20 06:35:00+00:00,1420.0,1420.9,1420.0,1420.9,77940,53.272489743866196,HOLD,1420.206433956324,1420.409662624313,SELL,False,False,False,False,HOLD,1423.7854097711631,1418.194590228837,HOLD,HOLD
2025-08-20 06:40:00+00:00,1420.8,1422.2,1420.4,1421.2,92735,54.78764883196503,HOLD,1420.4051471650591,1420.4815114766482,SELL,False,False,False,False,HOLD,1423.6139308003617,1418.2260691996385,HOLD,HOLD
2025-08-20 06:45:00+00:00,1421.4,1422.0,1420.0,1420.6,87001,51.21109832094133,HOLD,1420.4441177320473,1420.492283160589,SELL,False,False,False,False,HOLD,1423.3973098989127,1418.2426901010876,HOLD,HOLD
2025-08-20 06:50:00+00:00,1420.6,1421.1,1419.6,1420.2,72439,48.918397706793975,HOLD,1420.3952941856378,1420.465711964172,SELL,False,False,False,False,HOLD,1423.1486301217067,1418.2513698782934,HOLD,HOLD
2025-08-20 06:55:00+00:00,1420.2,1421.4,1419.3,1420.5,87574,50.70105091577363,HOLD,1420.4162353485103,1420.468829058338,SELL,False,False,False,False,HOLD,1422.8255591405728,1418.3444408594273,HOLD,HOLD
2025-08-20 07:00:00+00:00,1420.4,1420.5,1419.4,1419.9,50843,47.15651990693936,HOLD,1420.3129882788082,1420.4171173257619,SELL,False,False,False,False,HOLD,1422.748972152511,1418.2810278474892,HOLD,HOLD
2025-08-20 07:05:00+00:00,1419.9,1421.4,1419.5,1421.2,53668,54.56764073610682,HOLD,1420.4903906230466,1420.4882884779654,BUY,True,False,True,False,LONG,1422.7489721525108,1418.281027847489,HOLD,HOLD
2025-08-20 07:10:00+00:00,1421.2,1421.3,1420.3,1420.9,53583,52.72978642663785,HOLD,1420.5723124984374,1420.5257167981504,BUY,False,False,False,False,HOLD,1422.591863528585,1418.328136471415,HOLD,HOLD
2025-08-20 07:15:00+00:00,1420.9,1421.1,1420.4,1421.1,47336,53.845827798234986,HOLD,1420.67784999875,1420.577924361955,BUY,False,False,False,False,HOLD,1422.2318507576247,1418.5181492423753,HOLD,HOLD
2025-08-20 07:20:00+00:00,1421.0,1422.1,1421.0,1422.1,98035,59.051591432379375,HOLD,1420.962279999,1420.7162948745045,BUY,False,False,False,False,HOLD,1421.9471449823648,1418.7128550176355,SELL,HOLD
2025-08-20 07:25:00+00:00,1422.1,1422.4,1420.6,1421.8,71312,56.97540274190624,HOLD,1421.1298239992002,1420.8148135222768,BUY,False,False,False,False,HOLD,1422.0930328216587,1418.6469671783416,HOLD,HOLD
2025-08-20 07:30:00+00:00,1421.7,1421.8,1420.2,1420.4,36245,48.419815749014354,HOLD,1420.9838591993603,1420.7771032020696,BUY,False,False,False,False,HOLD,1422.1011990922138,1418.658800907786,HOLD,HOLD
2025-08-20 07:35:00+00:00,1420.4,1420.6,1419.0,1419.7,67720,44.79761907071066,HOLD,1420.7270873594882,1420.679184729154,BUY,False,False,False,False,HOLD,1422.1052661621254,1418.6247338378746,HOLD,HOLD
2025-08-20 07:40:00+00:00,1419.5,1420.5,1419.0,1420.2,59347,47.80137477226955,HOLD,1420.6216698875905,1420.6356224810493,SELL,False,True,False,True,SHORT,1422.0584845370634,1418.7815154629368,HOLD,HOLD
2025-08-20 07:45:00+00:00,1420.0,1422.2,1419.4,1422.1,100915,57.30791417010564,HOLD,1420.9173359100726,1420.7687477100446,BUY,True,False,True,False,LONG,1422.2821515946275,1418.8278484053722,HOLD,HOLD
2025-08-20 07:50:00+00:00,1421.9,1422.4,1418.3,1419.6,161221,45.55231151562112,HOLD,1420.6538687280581,1420.6624979182222,SELL,False,True,False,True,SHORT,1422.2661141857413,1418.8638858142588,HOLD,HOLD
2025-08-20 07:55:00+00:00,1419.6,1419.6,1418.5,1419.1,66410,43.62487887378295,HOLD,1420.3430949824465,1420.5204526529292,SELL,False,False,False,False,HOLD,1422.2989846676478,1418.801015332352,HOLD,HOLD
2025-08-20 08:00:00+00:00,1419.1,1420.0,1418.6,1419.6,47138,46.08178725172948,HOLD,1420.1944759859573,1420.4367751390264,SELL,False,False,False,False,HOLD,1422.2494205594091,1418.900579440591,HOLD,HOLD
2025-08-20 08:05:00+00:00,1419.5,1420.0,1419.0,1419.7,58016,46.58319845382437,HOLD,1420.095580788766,1420.369795580933,SELL,False,False,False,False,HOLD,1422.2624927965376,1418.8375072034623,HOLD,HOLD
2025-08-20 08:10:00+00:00,1419.7,1420.0,1417.0,1417.7,82038,38.80974484821634,HOLD,1419.6164646310128,1420.1270868917572,SELL,False,False,False,False,HOLD,1422.558319626973,1418.291680373027,BUY,HOLD
2025-08-20 08:15:00+00:00,1417.7,1419.5,1416.7,1419.3,102741,46.501121117831346,HOLD,1419.5531717048102,1420.0518971743247,SELL,False,False,False,False,HOLD,1422.522855052759,1418.1671449472406,HOLD,HOLD
2025-08-20 08:20:00+00:00,1419.3,1420.0,1418.4,1418.9,77042,44.97897603108398,HOLD,1419.4225373638483,1419.9471792493862,SELL,False,False,False,False,HOLD,1422.4600342218969,1417.9999657781032,HOLD,HOLD
2025-08-20 08:25:00+00:00,1418.8,1419.8,1418.7,1419.8,91753,49.02231315368327,HOLD,1419.4980298910787,1419.9337993176237,SELL,False,False,False,False,HOLD,1422.42078933382,1417.95921066618,HOLD,HOLD
2025-08-20 08:30:00+00:00,1419.8,1421.7,1419.5,1420.7,122100,52.760821100564606,HOLD,1419.738423912863,1420.0034539251124,SELL,False,False,False,False,HOLD,1422.4574375833101,1417.9725624166897,HOLD,HOLD
2025-08-20 08:35:00+00:00,1420.5,1421.0,1420.0,1420.1,41141,50.12182653154707,HOLD,1419.8107391302904,1420.0122308410112,SELL,False,False,False,False,HOLD,1422.4338671945968,1417.956132805403,HOLD,HOLD
2025-08-20 08:40:00+00:00,1420.1,1420.9,1419.8,1420.1,80001,50.12182653154707,HOLD,1419.8685913042323,1420.0202098554646,SELL,False,False,False,False,HOLD,1422.4401027291335,1417.9698972708668,HOLD,HOLD
2025-08-20 08:45:00+00:00,1420.0,1420.2,1419.0,1419.5,54229,47.37371855267991,HOLD,1419.794873043386,1419.9729180504223,SELL,False,False,False,False,HOLD,1422.3248749813686,1417.9151250186317,HOLD,HOLD
2025-08-20 08:50:00+00:00,1419.5,1419.9,1417.2,1417.6,69436,39.91115223011626,HOLD,1419.3558984347087,1419.7571982276568,SELL,False,False,False,False,HOLD,1422.3954270547968,1417.514572945203,HOLD,HOLD
2025-08-20 08:55:00+00:00,1417.5,1417.5,1416.0,1417.2,110303,38.53490611122837,HOLD,1418.924718747767,1419.524725661506,SELL,False,False,False,False,HOLD,1422.4278593822523,1417.0921406177476,HOLD,HOLD
2025-08-20 09:00:00+00:00,1417.2,1417.3,1415.4,1416.4,229967,35.87076537268517,HOLD,1418.4197749982136,1419.240659692278,SELL,False,False,False,False,HOLD,1422.3033340827203,1416.6466659172795,BUY,HOLD
2025-08-20 09:05:00+00:00,1416.4,1418.1,1416.3,1418.1,96457,44.63095503203191,HOLD,1418.355819998571,1419.1369633566164,SELL,False,False,False,False,HOLD,1421.9574647927057,1416.6225352072943,HOLD,HOLD
2025-08-20 09:10:00+00:00,1418.1,1418.3,1416.0,1417.0,161753,40.751836221484226,HOLD,1418.084655998857,1418.9426939605603,SELL,False,False,False,False,HOLD,1421.919699231837,1416.3203007681632,HOLD,HOLD
2025-08-20 09:15:00+00:00,1417.0,1417.6,1416.0,1417.1,88143,41.25173713337367,HOLD,1417.8877247990856,1418.775176327782,SELL,False,False,False,False,HOLD,1421.9149561398985,1416.0650438601015,HOLD,HOLD
2025-08-20 09:20:00+00:00,1417.1,1418.3,1416.4,1417.2,102191,41.78074286408146,HOLD,1417.7501798392686,1418.6319784798018,SELL,False,False,False,False,HOLD,1421.8110179009393,1415.8689820990605,HOLD,HOLD
2025-08-20 09:25:00+00:00,1417.1,1417.9,1416.4,1417.0,127730,40.985840350274614,HOLD,1417.600143871415,1418.4836167998196,SELL,False,False,False,False,HOLD,1421.2361367967487,1415.933863203251,HOLD,HOLD
2025-08-20 09:30:00+00:00,1417.0,1417.0,1415.0,1415.1,188511,34.307930869690665,HOLD,1417.100115097132,1418.1760152725633,SELL,False,False,False,False,HOLD,1421.3857839348414,1415.334216065159,BUY,HOLD
2025-08-20 09:35:00+00:00,1415.0,1416.0,1413.8,1413.8,216508,30.630570403123258,HOLD,1416.4400920777057,1417.77819570233,SELL,False,False,False,False,HOLD,1421.7174301234527,1414.4725698765474,BUY,HOLD
2025-08-20 09:40:00+00:00,1414.0,1415.4,1412.7,1412.9,212264,28.363885072137336,BUY,1415.7320736621646,1417.3347233657546,SELL,False,False,False,False,HOLD,1421.985436757162,1413.5345632428375,BUY,BUY
2025-08-20 09:45:00+00:00,1413.0,1413.2,1411.1,1411.2,227415,24.652855053873566,BUY,1414.8256589297316,1416.777021241595,SELL,False,False,False,False,HOLD,1422.3709862881117,1412.2990137118884,BUY,BUY
2025-08-20 09:50:00+00:00,1411.3,1412.0,1410.0,1411.5,226914,26.480896219188494,BUY,1414.1605271437852,1416.2972920378136,SELL,False,False,False,False,HOLD,1422.6903610466406,1411.3596389533595,HOLD,BUY
2025-08-20 09:55:00+00:00,1411.4,1418.3,1410.8,1412.0,225166,29.548795016770953,BUY,1413.7284217150284,1415.9066291252852,SELL,False,False,False,False,HOLD,1422.6401073744419,1410.6798926255583,HOLD,BUY
2025-08-21 03:45:00+00:00,1425.0,1426.4,1420.3,1423.2,723543,64.89093288186555,HOLD,1415.6227373720228,1416.5696628411683,SELL,False,False,False,False,HOLD,1423.471609974617,1410.278390025383,HOLD,HOLD
2025-08-21 03:50:00+00:00,1423.2,1427.7,1423.2,1427.5,281520,70.92211361200695,SELL,1417.9981898976182,1417.5633298556074,BUY,True,False,True,False,LONG,1425.3133484372618,1409.2066515627382,SELL,SELL
2025-08-21 03:55:00+00:00,1427.5,1428.9,1425.9,1426.1,289720,66.89301333534488,HOLD,1419.6185519180947,1418.339390777825,BUY,False,False,False,False,HOLD,1426.390580948005,1408.669419051995,HOLD,HOLD
2025-08-21 04:00:00+00:00,1426.2,1430.9,1425.9,1428.9,469993,70.50235822262795,SELL,1421.4748415344757,1419.299446161659,BUY,False,False,False,False,HOLD,1428.1444985651347,1407.7955014348654,SELL,SELL
2025-08-21 04:05:00+00:00,1428.9,1430.9,1427.0,1427.3,202068,66.06976263360019,HOLD,1422.6398732275807,1420.0267692378718,BUY,False,False,False,False,HOLD,1429.300218056621,1407.359781943379,HOLD,HOLD
2025-08-21 04:10:00+00:00,1427.3,1428.0,1426.1,1427.7,145930,66.63453870955902,HOLD,1423.6518985820646,1420.7243356707925,BUY,False,False,False,False,HOLD,1430.4802411882029,1406.9997588117972,HOLD,HOLD
2025-08-21 04:15:00+00:00,1427.6,1429.3,1427.2,1429.0,145696,68.47134309920624,HOLD,1424.7215188656517,1421.4766687916297,BUY,False,False,False,False,HOLD,1431.8938492980947,1406.7261507019052,HOLD,HOLD
2025-08-21 04:20:00+00:00,1429.0,1429.8,1427.8,1428.2,118705,66.0611961316022,HOLD,1425.4172150925215,1422.0878807196632,BUY,False,False,False,False,HOLD,1433.0046046565958,1406.7153953434045,HOLD,HOLD
2025-08-21 04:25:00+00:00,1428.2,1430.9,1427.4,1430.1,167808,68.8643143289992,HOLD,1426.3537720740171,1422.8162551996938,BUY,False,False,False,False,HOLD,1434.3420973300936,1406.7479026699061,HOLD,HOLD
2025-08-21 04:30:00+00:00,1430.1,1431.6,1429.6,1431.1,189427,70.2567170512924,SELL,1427.3030176592138,1423.5693229088124,BUY,False,False,False,False,HOLD,1435.7131519774841,1406.6768480225162,HOLD,SELL
2025-08-21 04:35:00+00:00,1431.1,1431.9,1429.0,1429.6,134542,65.5232658155471,HOLD,1427.7624141273711,1424.1175662807386,BUY,False,False,False,False,HOLD,1436.666602268419,1406.9833977315811,HOLD,HOLD
2025-08-21 04:40:00+00:00,1429.6,1430.0,1428.9,1429.9,98349,66.01641008245502,HOLD,1428.1899313018969,1424.6432420733988,BUY,False,False,False,False,HOLD,1437.5506188052075,1407.3793811947928,HOLD,HOLD
2025-08-21 04:45:00+00:00,1429.8,1431.0,1428.9,1430.0,111421,66.19001271403087,HOLD,1428.5519450415175,1425.1302200667262,BUY,False,False,False,False,HOLD,1438.3355060910214,1407.8744939089786,HOLD,HOLD
2025-08-21 04:50:00+00:00,1429.9,1430.6,1429.6,1429.8,77994,65.46966554930202,HOLD,1428.801556033214,1425.5547455152057,BUY,False,False,False,False,HOLD,1438.9710821929518,1408.5189178070484,HOLD,HOLD
2025-08-21 04:55:00+00:00,1429.7,1430.0,1428.4,1429.4,74655,63.97018218059825,HOLD,1428.9212448265714,1425.9043141047325,BUY,False,False,False,False,HOLD,1439.3152879119355,1409.6047120880642,HOLD,HOLD
2025-08-21 05:00:00+00:00,1429.4,1430.8,1429.2,1430.7,152840,66.64406684290117,HOLD,1429.2769958612573,1426.3402855497568,BUY,False,False,False,False,HOLD,1439.5158150067828,1411.094184993217,HOLD,HOLD
2025-08-21 05:05:00+00:00,1430.6,1430.8,1429.1,1430.2,93188,64.65657819766992,HOLD,1429.4615966890058,1426.691168681597,BUY,False,False,False,False,HOLD,1439.2636867068843,1413.0763132931158,HOLD,HOLD
2025-08-21 05:10:00+00:00,1430.1,1430.9,1427.6,1430.0,412023,63.83649694022345,HOLD,1429.5692773512046,1426.9919715287244,BUY,False,False,False,False,HOLD,1438.229049561764,1415.9909504382363,HOLD,HOLD
2025-08-21 05:15:00+00:00,1430.1,1430.2,1427.1,1429.6,195516,62.13894632104996,HOLD,1429.5754218809639,1427.2290650261132,BUY,False,False,False,False,HOLD,1436.392984935412,1419.6370150645878,HOLD,HOLD
2025-08-21 05:20:00+00:00,1429.8,1430.0,1428.8,1429.0,81221,59.579610424255705,HOLD,1429.4603375047711,1427.3900591146485,BUY,False,False,False,False,HOLD,1432.519715771089,1425.210284228911,HOLD,HOLD
2025-08-21 05:25:00+00:00,1429.1,1429.2,1427.9,1427.9,71626,55.09903765498606,HOLD,1429.1482700038168,1427.4364173769532,BUY,False,False,False,False,HOLD,1431.6620715300974,1426.5379284699025,HOLD,HOLD
2025-08-21 05:30:00+00:00,1428.1,1428.2,1425.7,1427.2,147155,52.39853233654962,HOLD,1428.7586160030535,1427.4149248881392,BUY,False,False,False,False,HOLD,1431.6896719157112,1426.4803280842889,HOLD,HOLD
2025-08-21 05:35:00+00:00,1427.2,1428.0,1426.5,1427.8,202605,54.458889597825014,HOLD,1428.5668928024427,1427.44993171649,BUY,False,False,False,False,HOLD,1431.4559755487637,1426.8840244512364,HOLD,HOLD
2025-08-21 05:40:00+00:00,1427.8,1428.3,1427.0,1427.6,62807,53.62567212904866,HOLD,1428.3735142419541,1427.463574287718,BUY,False,False,False,False,HOLD,1431.4948689677954,1426.7151310322047,HOLD,HOLD
2025-08-21 05:45:00+00:00,1427.6,1428.7,1427.0,1428.5,93411,56.82678626825707,HOLD,1428.3988113935634,1427.5577948070163,BUY,False,False,False,False,HOLD,1431.4205428799357,1426.9094571200642,HOLD,HOLD
2025-08-21 05:50:00+00:00,1428.5,1429.6,1427.6,1428.6,208633,57.18046395611288,HOLD,1428.4390491148508,1427.6525407336512,BUY,False,False,False,False,HOLD,1431.3766369766279,1427.0433630233722,HOLD,HOLD
2025-08-21 05:55:00+00:00,1428.6,1428.8,1426.9,1427.5,97225,52.122285960648554,HOLD,1428.2512392918807,1427.6386733942284,BUY,False,False,False,False,HOLD,1431.4321607186787,1426.8378392813213,HOLD,HOLD
2025-08-21 06:00:00+00:00,1427.6,1427.8,1426.6,1427.6,76630,52.53336644816242,HOLD,1428.1209914335045,1427.6351576311167,BUY,False,False,False,False,HOLD,1431.4682938652984,1426.7417061347016,HOLD,HOLD
2025-08-21 06:05:00+00:00,1427.6,1428.3,1427.1,1428.0,57279,54.22635352202392,HOLD,1428.0967931468035,1427.6683251191969,BUY,False,False,False,False,HOLD,1431.3637614981371,1426.6362385018629,HOLD,HOLD
2025-08-21 06:10:00+00:00,1428.0,1428.9,1427.8,1428.9,134508,57.867588680503786,HOLD,1428.2574345174428,1427.7802955629063,BUY,False,False,False,False,HOLD,1431.0371155679616,1426.7428844320382,HOLD,HOLD
2025-08-21 06:15:00+00:00,1428.9,1428.9,1425.7,1427.7,132791,51.93533672626705,HOLD,1428.1459476139541,1427.7729959662784,BUY,False,False,False,False,HOLD,1430.9776830420806,1426.6123169579196,HOLD,HOLD
2025-08-21 06:20:00+00:00,1427.8,1427.9,1426.1,1426.7,52257,47.55983389964941,HOLD,1427.8567580911636,1427.675450878435,BUY,False,False,False,False,HOLD,1430.9422197894708,1426.3277802105288,HOLD,HOLD
2025-08-21 06:25:00+00:00,1426.8,1427.3,1426.1,1426.5,50711,46.71219674023207,HOLD,1427.5854064729308,1427.5685917076682,BUY,False,False,False,False,HOLD,1430.8603508513468,1426.0596491486529,HOLD,HOLD
2025-08-21 06:30:00+00:00,1426.6,1427.0,1425.0,1425.5,128658,42.62187992835999,HOLD,1427.1683251783447,1427.380537916062,SELL,False,True,False,True,SHORT,1430.8970895434372,1425.5929104565625,BUY,HOLD
2025-08-21 06:35:00+00:00,1425.6,1427.2,1425.4,1426.5,59404,47.56636745240611,HOLD,1427.0346601426759,1427.3004890146017,SELL,False,False,False,False,HOLD,1430.8028250326165,1425.3971749673833,HOLD,HOLD
2025-08-21 06:40:00+00:00,1426.5,1426.7,1426.0,1426.0,50805,45.457101240329294,HOLD,1426.8277281141409,1427.1822627405468,SELL,False,False,False,False,HOLD,1430.4297611972754,1425.3002388027246,HOLD,HOLD
2025-08-21 06:45:00+00:00,1426.1,1426.5,1424.1,1425.6,154793,43.784373647203246,HOLD,1426.5821824913128,1427.0384206732242,SELL,False,False,False,False,HOLD,1430.142483535991,1425.127516464009,HOLD,HOLD
2025-08-21 06:50:00+00:00,1425.6,1427.4,1425.5,1427.4,91952,52.29205790861544,HOLD,1426.7457459930504,1427.071291521113,SELL,False,False,False,False,HOLD,1429.7523141862432,1425.2576858137566,HOLD,HOLD
2025-08-21 06:55:00+00:00,1427.4,1427.7,1425.2,1425.8,48051,45.67499878101693,HOLD,1426.5565967944403,1426.955719564648,SELL,False,False,False,False,HOLD,1429.456593110676,1425.173406889324,HOLD,HOLD
2025-08-21 07:00:00+00:00,1425.8,1427.7,1425.4,1426.8,148233,49.93878451962149,HOLD,1426.6052774355521,1426.9415632405892,SELL,False,False,False,False,HOLD,1429.2033940918734,1425.206605908127,HOLD,HOLD
2025-08-21 07:05:00+00:00,1427.2,1428.9,1426.8,1428.4,54465,55.90246791003031,HOLD,1426.9642219484417,1427.0741484005357,SELL,False,False,False,False,HOLD,1429.2769232364471,1425.183076763553,HOLD,HOLD
2025-08-21 07:10:00+00:00,1428.4,1429.0,1428.0,1428.9,47524,57.602240421928585,HOLD,1427.3513775587535,1427.240134909578,BUY,True,False,True,False,LONG,1429.4936282499993,1425.1363717500008,HOLD,HOLD
2025-08-21 07:15:00+00:00,1428.9,1429.8,1428.4,1429.4,68959,59.29205995658534,HOLD,1427.7611020470029,1427.4364862814346,BUY,False,False,False,False,HOLD,1429.7582938653072,1425.0317061346927,HOLD,HOLD
2025-08-21 07:20:00+00:00,1429.5,1429.8,1425.6,1426.6,222125,47.80213007814698,HOLD,1427.5288816376024,1427.3604420740314,BUY,False,False,False,False,HOLD,1429.7322247703821,1424.957775229618,HOLD,HOLD
2025-08-21 07:25:00+00:00,1426.6,1428.8,1426.1,1428.4,155508,53.97658766700473,HOLD,1427.703105310082,1427.4549473400284,BUY,False,False,False,False,HOLD,1429.7174378068373,1424.962562193163,HOLD,HOLD
2025-08-21 07:30:00+00:00,1428.7,1428.9,1425.1,1428.8,154480,55.24357873623961,HOLD,1427.9224842480658,1427.5772248545713,BUY,False,False,False,False,HOLD,1429.751315428788,1424.9486845712117,HOLD,HOLD
2025-08-21 07:35:00+00:00,1428.8,1429.0,1428.6,1428.6,50995,54.436639682753054,HOLD,1428.0579873984527,1427.6702044132467,BUY,False,False,False,False,HOLD,1429.870317316847,1424.939682683153,HOLD,HOLD
2025-08-21 07:40:00+00:00,1428.9,1429.0,1428.1,1428.9,46204,55.48696085265964,HOLD,1428.2263899187622,1427.7820040120425,BUY,False,False,False,False,HOLD,1430.0239237096769,1424.9160762903232,HOLD,HOLD
2025-08-21 07:45:00+00:00,1428.9,1429.0,1428.0,1429.0,54653,55.852284710208416,HOLD,1428.3811119350098,1427.8927309200387,BUY,False,False,False,False,HOLD,1430.1554666018724,1424.8845333981276,HOLD,HOLD
2025-08-21 07:50:00+00:00,1429.0,1429.0,1428.3,1429.0,52774,55.852284710208416,HOLD,1428.504889548008,1427.9933917454898,BUY,False,False,False,False,HOLD,1430.17184519244,1424.8781548075601,HOLD,HOLD
2025-08-21 07:55:00+00:00,1429.0,1430.0,1428.5,1429.0,76971,55.852284710208416,HOLD,1428.6039116384063,1428.0849015868089,BUY,False,False,False,False,HOLD,1430.31755915544,1424.8624408445598,HOLD,HOLD
2025-08-21 08:00:00+00:00,1429.1,1430.0,1428.1,1429.4,83125,57.59113225671808,HOLD,1428.7631293107252,1428.204455988008,BUY,False,False,False,False,HOLD,1430.5331647873188,1424.916835212681,HOLD,HOLD
2025-08-21 08:05:00+00:00,1429.5,1429.6,1428.0,1428.3,60618,51.57509288536682,HOLD,1428.6705034485803,1428.21314180728,BUY,False,False,False,False,HOLD,1430.572783243858,1425.057216756142,HOLD,HOLD
2025-08-21 08:10:00+00:00,1428.3,1428.8,1426.1,1428.0,303762,50.03982526582882,HOLD,1428.5364027588644,1428.1937652793454,BUY,False,False,False,False,HOLD,1430.4734810666034,1425.4065189333967,HOLD,HOLD
2025-08-21 08:15:00+00:00,1428.2,1429.5,1427.6,1429.2,112674,55.71808367948349,HOLD,1428.6691222070917,1428.2852411630413,BUY,False,False,False,False,HOLD,1430.5728938494772,1425.577106150523,HOLD,HOLD
2025-08-21 08:20:00+00:00,1429.3,1429.7,1428.9,1429.5,69564,57.03286137973344,HOLD,1428.8352977656734,1428.395673784583,BUY,False,False,False,False,HOLD,1430.623094803502,1425.876905196498,HOLD,HOLD
2025-08-21 08:25:00+00:00,1429.6,1429.9,1427.5,1429.7,147465,57.92966088420583,HOLD,1429.0082382125388,1428.5142488950755,BUY,False,False,False,False,HOLD,1430.5571042087151,1426.3528957912847,HOLD,HOLD
2025-08-21 08:30:00+00:00,1429.9,1430.8,1428.5,1428.8,293441,52.60843709876946,HOLD,1428.966590570031,1428.5402262682505,BUY,False,False,False,False,HOLD,1430.57169181057,1426.4783081894302,HOLD,HOLD
2025-08-21 08:35:00+00:00,1429.3,1430.2,1428.8,1429.9,78273,57.72028000639075,HOLD,1429.153272456025,1428.663842062046,BUY,False,False,False,False,HOLD,1430.4172275605656,1427.0427724394344,HOLD,HOLD
2025-08-21 08:40:00+00:00,1430.0,1430.1,1429.1,1429.7,138108,56.52642931779914,HOLD,1429.26261796482,1428.7580382382234,BUY,False,False,False,False,HOLD,1430.3488063855816,1427.4011936144184,HOLD,HOLD
2025-08-21 08:45:00+00:00,1429.9,1430.9,1427.9,1430.2,241869,58.819602286122496,HOLD,1429.450094371856,1428.8891256711122,BUY,False,False,False,False,HOLD,1430.5334722701339,1427.3965277298664,HOLD,HOLD
2025-08-21 08:50:00+00:00,1430.2,1430.4,1429.1,1429.9,63871,56.88088803257528,HOLD,1429.5400754974848,1428.9810233373746,BUY,False,False,False,False,HOLD,1430.637571058883,1427.3924289411168,HOLD,HOLD
2025-08-21 08:55:00+00:00,1429.9,1430.3,1428.6,1429.0,84933,51.40672651419509,HOLD,1429.432060397988,1428.9827484885225,BUY,False,False,False,False,HOLD,1430.6074189083058,1427.382581091694,HOLD,HOLD
2025-08-21 09:00:00+00:00,1429.4,1429.9,1428.7,1429.4,65507,53.54651904702849,HOLD,1429.4256483183906,1429.0206804441113,BUY,False,False,False,False,HOLD,1430.2944463284214,1427.9755536715786,HOLD,HOLD
2025-08-21 09:05:00+00:00,1429.5,1429.8,1427.3,1427.9,137769,45.46190815018622,HOLD,1429.1205186547127,1428.9188004037376,BUY,False,False,False,False,HOLD,1430.3546094289359,1427.8653905710644,HOLD,HOLD
2025-08-21 09:10:00+00:00,1428.2,1429.4,1427.5,1428.9,77717,50.79557033663287,HOLD,1429.0764149237702,1428.9170912761251,BUY,False,False,False,False,HOLD,1430.3551612794379,1427.8748387205621,HOLD,HOLD
2025-08-21 09:15:00+00:00,1429.0,1429.4,1428.2,1428.9,70238,50.79557033663287,HOLD,1429.0411319390162,1428.9155375237501,BUY,False,False,False,False,HOLD,1430.3510435567325,1427.9089564432677,HOLD,HOLD
